,Mar,1.61,16.69,39.08,55.05,0.69,1.65
        European Union,Feb,0.37,11.61,20.25,31.54,0.3,0.4
,Mar,0.37,11.61,20.25,31.54,0.3,0.4
        Southeast Asia 5/,Feb,1.1,3.29,17.18,20.04,0.39,1.14
,Mar,1.19,3.42,17.03,20.09,0.39,1.16
,,,,,,,,
"1/ Data based on local marketing years except for Argentina and Brazil which are adjusted to an October-September year.  2/ World imports and exports may not balance due to differences in local marketing years and to time lags between reported exports and imports.  Therefore, world supply may not equal world use.  3/ Argentina, Brazil, and India.  4/ European Union, Southeast Asia, and Japan.  5/ Indonesia, Malaysia, Philippines, Vietnam, and Thailand.  ",,,,,,,
March 2017,,,,,,,

 WASDE - 563 - 30,,,,,,,

World Soybean Oil Supply and Use  1/,,,,,,,

(Million Metric Tons),,,,,,,
,,,,,,,,
2014/15,,"Beginning
Stocks",Production,Imports,"Domestic
Total",Exports,"Ending
Stocks"
World  2/,,3.9,49.29,10.04,48.02,11.09,4.11
United States,,0.53,9.71,0.12,8.6,0.91,0.84
Total Foreign,,3.37,39.58,9.92,39.42,10.18,3.26
    Major Exporters  3/,,1,18.11,0.29,10.81,7.61,0.97
        Argentina,,0.24,7.69,0.02,2.5,5.09,0.35
        Brazil,,0.39,7.76,0.01,6.27,1.51,0.38
        European Union,,0.38,2.66,0.25,2.04,1.01,0.24
    Major Importers  4/,,1.54,15.2,5.26,20.35,0.18,1.47
        China,,0.97,13.35,0.77,14.2,0.11,0.78
        India,,0.42,1.39,2.82,4.1,0,0.52
        North Africa 5/,,0.16,0.46,1.67,2.05,0.07,0.17
,,,,,,,,
2015/16 Est.,,"Beginning
Stocks",Production,Imports,"Domestic
Total",Exports,"Ending
Stocks"
,,,,,,,,
World  2/,,4.11,51.8,11.63,51.97,11.71,3.85
United States,,0.84,9.96,0.13,9.15,1.02,0.77
Total Foreign,,3.26,41.84,11.5,42.83,10.69,3.08
    Major Exporters  3/,,0.97,18.96,0.39,11.2,8.16,0.97
        Argentina,,0.35,8.43,0,2.76,5.7,0.33
        Brazil,,0.38,7.66,0.07,6.27,1.55,0.29
        European Union,,0.24,2.87,0.33,2.17,0.92,0.35
    Major Importers  4/,,1.47,15.95,6.85,22.89,0.16,1.22
        China,,0.78,14.57,0.59,15.3,0.1,0.54
        India,,0.52,1.04,4.27,5.3,0,0.53
        North Africa 5/,,0.17,0.33,2,2.29,0.06,0.15
,,,,,,,,
,,,,,,,,
2016/17 Proj.,,"Beginning
Stocks",Production,Imports,"Domestic
Total",Exports,"Ending
Stocks"
World  2/,Feb,3.87,54.29,11.07,53.97,11.58,3.68
,Mar,3.85,54.47,11.09,53.87,11.74,3.8
United States,Feb,0.77,10.16,0.14,9.32,0.98,0.76
,Mar,0.77,10.23,0.15,9.32,1.02,0.8
Total Foreign,Feb,3.1,44.14,10.93,44.65,10.6,2.92
,Mar,3.08,44.24,10.94,44.55,10.72,3
    Major Exporters  3/,Feb,0.97,19.27,0.29,11.56,8,0.97
,Mar,0.97,19.37,0.29,11.56,8.05,1.02
        Argentina,Feb,0.33,8.73,0,2.97,5.65,0.44
,Mar,0.33,8.73,0,2.97,5.65,0.44
        Brazil,Feb,0.29,7.75,0.04,6.42,1.4,0.26
,Mar,0.29,7.85,0.04,6.42,1.45,0.31
        European Union,Feb,0.35,2.79,0.25,2.17,0.95,0.27
,Mar,0.35,2.79,0.25,2.17,0.95,0.27
    Major Importers  4/,Feb,1.27,17.68,6.11,23.69,0.19,1.17
,Mar,1.22,17.68,6.13,23.69,0.19,1.15
        China,Feb,0.59,15.5,0.62,16,0.11,0.6
,Mar,0.54,15.5,0.62,16,0.11,0.55
        India,Feb,0.53,1.62,3.8,5.5,0,0.45
,Mar,0.53,1.62,3.8,5.5,0,0.45
        North Africa 5/,Feb,0.15,0.55,1.69,2.19,0.08,0.12
,Mar,0.15,0.56,1.71,2.19,0.08,0.15
,,,,,,,,
,,,,,,,,
"1/ Data based on local marketing years except for Argentina and Brazil which are adjusted to an October-September year.  2/ World imports and exports may not balance due to differences in local marketing years and to time lags between reported exports and imports.  Therefore, world supply may not equal world use.  3/ Argentina, Brazil and European Union.  4/ China, India, and North Africa.  5/ Algeria, Egypt, Morocco, and Tunisia.  ",,,,,,,
March 2017,,,,,,,,,,,,,,,

 WASDE - 563 - 31,,,,,,,,,,,,,,,

U.S. Quarterly Animal Product Production  1/,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Year and Quarter,,Beef,Pork,,Red Meat 2/,Broiler,,Turkey,,"Total
Poultry 3/","Red Meat
& Poultry",,Egg,,Milk
,,,,,,Million,, Pounds,,,,,Mil doz,,Bil lbs
2015,Annual,23698,24501,,48432,40048,,5627,,46198,94630,,8053,,208.6
,,,,,,,,,,,,,,,,
2016,I,5935,6230,,12222,10039,,1435,,11609,23831,,2073,,53
,II,6187,5962,,12206,10253,,1520,,11911,24117,,2111,,54.3
,III,6468,6099,,12621,10338,,1515,,11997,24618,,2161,,52.6
,IV,6623,6647,,13327,10065,,1511,,11708,25035,,2220,,52.5
,Annual,,,,,,,,,,,,,,
,Feb Est.,25212,24939,,50377,40686,,5981,,47212,97589,,8411,,212.5
,Mar Est.,25212,24939,,50377,40695,,5981,,47225,97601,,8565,,212.4
,,,,,,,,,,,,,,,,
2017,I*,6085,6400,,12539,10225,,1450,,11805,24344,,2190,,53.8
,II*,6605,6320,,12982,10450,,1535,,12123,25105,,2165,,55.7
,III*,6910,6415,,13380,10500,,1525,,12167,25547,,2190,,54
,IV*,6650,6970,,13678,10350,,1575,,12065,25743,,2235,,54
,Annual,,,,,,,,,,,,,,
,Feb Proj.,26000,26170,,52396,41525,,6120,,48190,100586,,8545,,217.4
,Mar Proj.,26250,26105,,52579,41525,,6085,,48160,100739,,8780,,217.5
,,,,,,,,,,,,,,,,
"* Projection. 1/ Commercial production for red meats; federally inspected for poultry meats. 2/ Beef, pork, veal and lamb & mutton. 3/ Broilers, turkeys and mature chicken.  ",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,

U.S. Quarterly Prices for Animal Products,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Year and Quarter,,"Steers
2/",,"Barrows
and gilts
3/",,,"Broilers
4/",,"Turkeys
5/",,,"Eggs
6/",,"Milk
7/",
,,Dol./cwt,,Dol./cwt,,,Cents/lb.,,Cents/lb.,,,Cents/doz.,,Dol./cwt,
2015,Annual,148.12,,50.23,,,90.5,,116.2,,,181.8,,17.12,
,,,,,,,,,,,,,,,,
2016,I,134.81,,44.63,,,84.6,,114.7,,,121.5,,15.7,
,II,127.68,,53.71,,,93,,116.5,,,67.9,,14.77,
,III,113.26,,49.26,,,81.7,,120.7,,,71.6,,16.83,
,IV,107.69,,37.02,,,78,,116.6,,,81.7,,17.67,
,Annual,,,,,,,,,,,,,,
,Feb Est.,120.86,,46.16,,,84.3,,117.1,,,85.7,,16.24,
,Mar Est.,120.86,,46.16,,,84.3,,117.1,,,85.7,,16.24,
,,,,,,,,,,,,,,,,
2017,I*,121-124,,50-51,,,85-86,,99-102,,,80-81,,18.15-18.35,
,II*,116-122,,45-47,,,86-90,,101-107,,,83-87,,17.10-17.60,
,III*,110-120,,43-47,,,83-89,,104-112,,,88-96,,17.65-18.45,
,IV*,110-120,,36-38,,,81-87,,109-119,,,101-109,,18.15-19.15,
,Annual,,,,,,,,,,,,,,
,Feb Proj.,109-116,,42-45,,,82-87,,104-110,,,93-98,,17.70-18.40,
,Mar Proj.,114-121,,43-46,,,83-89,,103-110,,,88-93,,17.80-18.40,
,,,,,,,,,,,,,,,,
"*Projection. 1/ Simple average of months. 2/ 5-Area, Direct, Total all grades 3/ National Base, Live equiv 51-52% lean. 4/ Wholesale, National Composite Weighted Average. 5/ 8-16 lbs, hens National. 6/ Grade A large, New York, volume buyers. 7/ Prices received by farmers for all milk. ",,,,,,,,,,,,,,,
March 2017,,,,,,,,,,

 WASDE - 563 - 32,,,,,,,,,,

U.S. Meats Supply and Use,,,,,,,,,,

,,,,,,,,,,,
,,,,,,,,,,,
Item,,,"Beginning
stocks","Production
1/",Imports,"Total
Supply",Exports,"Ending
Stocks","Total
Use","Per Capita
2/  3/"
,,,,,,Million, Pounds /4,,,
Beef,2015,,591,23760,3371,27721,2265,683,24773,54
,2016 Est.,Feb,683,25276,3016,28975,2550,756,25669,55.4
,,Mar,683,25276,3016,28975,2550,757,25668,55.6
,2017 Proj.,Feb,756,26064,2735,29555,2715,600,26240,56.3
,,Mar,757,26314,2735,29806,2725,600,26481,56.8
,,,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler
Pork,2015,,559,24517,1116,26191,5009,590,20593,49.8
,2016 Est.,Feb,590,24954,1092,26636,5233,509,20894,50
,,Mar,590,24954,1092,26636,5233,507,20896,50.1
,2017 Proj.,Feb,509,26186,1085,27780,5440,660,21680,51.6
,,Mar,507,26121,1045,27673,5670,635,21368,50.8
,,,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler
"Total Red
Meat 5/",2015,,1190,48520,4700,54410,7279,1320,45810,105
,2016 Est.,Feb,1320,50466,4324,56110,7788,1306,47016,106.7
,,Mar,1320,50466,4324,56110,7788,1304,47018,106.9
,2017 Proj.,Feb,1306,52486,4017,57809,8163,1295,48351,109
,,Mar,1304,52669,3997,57970,8403,1270,48297,108.8
,,,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler
Broiler,2015,,680,39620,131,40431,6321,832,33277,89
,2016 Est.,Feb,832,40251,131,41214,6647,783,33784,89.5
,,Mar,832,40260,131,41223,6647,778,33798,89.8
,2017 Proj.,Feb,783,41081,140,42004,6925,745,34334,90.4
,,Mar,778,41081,140,41999,6925,745,34329,90.4
,,,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler
Turkey,2015,,193,5627,45,5866,529,201,5136,16
,2016 Est.,Feb,201,5981,50,6232,568,279,5386,16.6
,,Mar,201,5981,50,6232,568,279,5386,16.7
,2017 Proj.,Feb,279,6120,40,6439,630,300,5509,16.9
,,Mar,279,6085,40,6404,630,300,5474,16.8
,,,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler
"Total
Poultry 6/",2015,,877,45769,177,46823,6995,1041,38787,106.2
,2016 Est.,Feb,1041,46776,184,48002,7369,1070,39563,107.4
,,Mar,1041,46789,184,48014,7369,1065,39581,107.7
,2017 Proj.,Feb,1070,47745,182,48997,7695,1053,40249,108.5
,,Mar,1065,47715,183,48963,7695,1053,40215,108.4
,,,Filler,Filler,Filler,Filler,Filler,Filler,Filler,Filler
Red Meat & Poultry,2015,,2066,94289,4877,101232,14273,2361,84598,211.1
,2016 Est.,Feb,2361,97243,4508,104112,15157,2376,86579,214.1
,,Mar,2361,97255,4508,104125,15157,2369,86599,214.6
,2017 Proj.,Feb,2376,100231,4199,106806,15858,2348,88600,217.5
,,Mar,2369,100384,4180,106933,16098,2323,88512,217.2
,,,,,,,,,,,
"1/ Total including farm production for red meats and, for poultry, federally inspected plus non-federally inspected, less condemnations. 2/ Pounds, retail-weight basis for red meat and broilers; certified ready-to-cook weight for turkey. 3/ Population source: Dept. of Commerce. 4/ Carcass weight for red meats and certified ready-to-cook weight for poultry. 5/ Beef, pork, veal, lamb and mutton. 6/ Broilers, turkeys and mature chicken. ",,,,,,,,,,
,,,,,,,,,,,
March 2017,,,,,,

 WASDE - 563 - 33,,,,,,

U.S. Egg Supply and Use,,,,,,

,,,,,,,
,,,,,,,
Commodity,2014,2015,2016 Est.,2016 Est.,2017 Proj.,2017 Proj.
,,,Feb,Mar,Feb,Mar
Eggs,,,Million, Dozen,,
"    Supply
         Beginning Stocks",23,23.3,31.1,31.1,27.2,27.1
         Production,8432.8,8053,8411.1,8565,8545,8780
         Imports,34.7,123.5,122.1,122.1,60,60
             Total Supply,8490.5,8199.8,8564.3,8718.2,8632.2,8867.1
"    Use
         Exports",378.5,313.6,279.2,279.2,325,305
         Hatching Use,980.6,995.6,1009.1,1009,1020,1035
         Ending Stocks,23.3,31.1,27.2,27.1,27,27
"         Disappearance
             Total",7108,6859.5,7248.8,7402.9,7260.2,7500.1
             Per Capita (number),267.5,256.3,268.4,274.7,267,275.8
Total,,,,,,
,,,,,,,
U.S. Milk Supply and Use,,,,,,
,,,,,,,
Commodity,2014,2015,2016 Est.,2016 Est.,2017 Proj.,2017 Proj.
,,,Feb,Mar,Feb,Mar
Milk,,,Billion, Pounds,,
Production,206.1,208.6,212.5,212.4,217.4,217.5
    Farm Use,1,1,1,1,1,1
Fat Basis Supply,,,,,,
Beg. Commercial Stocks,11.2,11.2,13.3,13.3,14.3,14
Marketings,205.1,207.6,211.5,211.5,216.4,216.5
Imports,4.3,5.7,7,7,6.6,6.6
    Total Cml. Supply,220.6,224.6,231.9,231.8,237.3,237.2
Fat Basis Use,,,,,,
Commercial Exports,12.4,8.8,9.2,9.2,8.3,8.3
Ending Commercial Stocks,11.2,13.3,14.3,14,14.3,14.3
CCC Donations,0,0,0,0,0,0
Domestic Commercial Use,196.9,202.5,208.5,208.6,214.7,214.6
Skim-solid Basis Supply,,,,,,
Beg. Commercial Stocks,11.7,13.1,13.9,13.9,14.8,14.7
Marketings,205.1,207.6,211.5,211.5,216.4,216.5
Imports,5.6,6,6.5,6.5,6.2,6.2
    Total Cml. Supply,222.4,226.7,231.9,231.9,237.3,237.4
Skim-solid Basis Use,,,,,,
Commercial Exports,39,37.3,38.9,38.9,40.1,39.8
Ending Commercial Stocks,13.1,13.9,14.8,14.7,14,14.5
CCC Donations,0,0,0,0,0,0
Domestic Commercial Use,170.3,175.5,178.3,178.3,183.2,183.1
Total,,,,,,
,,,,,,,

Note:  Totals may not add due to rounding.,,,,,,
March 2017,,,,,,

 WASDE - 563 - 34,,,,,,

U.S. Dairy Prices,,,,,,

,,,,,,,
,,,,,,,
Commodity,2014,2015,2016 Est.,2016 Est.,2017 Proj.,2017 Proj.
,,,Feb,Mar,Feb,Mar
Product Prices 1/,,,Dollars Per, Pound,,
Cheese,2.1551,1.6454,1.605,1.605,"1.660-
1.730","1.645-
1.705"
Butter,2.1361,2.067,2.0777,2.0777,"2.045-
2.145","2.120-
2.210"
Nonfat Dry Milk,1.7682,0.9016,0.8292,0.8292,"0.990-
1.050","0.925-
0.975"
Dry Whey,0.6538,0.3804,0.2875,0.2875,"0.455-
0.485","0.495-
0.525"
Filler,,,Dollars Per, Cwt,,
Milk Prices 2/,,,,,,
Class III,22.34,15.8,14.87,14.87,"16.45-
17.15","16.60-
17.20"
Class IV,22.09,14.35,13.77,13.77,"15.10-
15.90","14.85-
15.55"
All Milk  3/,23.97,17.12,16.24,16.24,"17.70-
18.40","17.80-
18.40"
,,,,,,,
 1/ Simple average of monthly prices calculated by AMS from weekly average dairy product prices for class price computations. 2/ Annual Class III and Class IV prices are the simple averages of monthly minimum Federal order milk prices paid by regulated plants for milk used in the respective classes. All milk price is the simple average of monthly prices received by farmers for milk at average test.  3/ Does not reflect any deductions from producers as authorized by legislation. ,,,,,,
,,,,,,,
March 2017,,,,,,,

 WASDE - 563 - 35,,,,,,,

Reliability of March Projections 1/,,,,,,,

"Note: Tables on pages 35-37 present a record of the March projection and the final Estimate. Using world wheat production as an example, the ""root mean square error"" means that chances are 2 out of 3 that the current forecast will not be above or below the final estimate by more than 0.6 percent.  Chances are 9 out of 10 (90% confidence level) that the difference will not exceed 1 percent. The average difference between the March projection and the final estimate is 2.4 million tons, ranging from 0 million to 8 million tons. The March projection has been below the estimate 26 times and above 9 times.",,,,,,,
,,,Differences between forecast and final estimate,,,,
,,90 percent,,,,            Years,
"Commodity and
Region",Root mean square error,confidence interval,Average,Smallest ,Largest,"Below
Final","Above
Final"
WHEAT,Percent,,Million Metric Tons,,,,
Production,,,,,,,
World,0.6,1,2.4,0,8,26,9
U.S.,0.2,0.3,0.1,0,0.3,15,9
Foreign,0.7,1.1,2.4,0.1,8,26,9
Exports,,,,,,,
World,4.4,7.5,4.5,0,17,30,5
U.S.,3.2,5.4,0.8,0,2.4,19,15
Foreign,5.4,9.1,4.3,0.2,16,28,7
Domestic Use,,,,,,,
World,1,1.6,4.4,0.2,12.2,15,20
U.S.,3.7,6.3,0.9,0,2.4,14,21
Foreign,0.9,1.6,4.1,0.1,11.5,19,16
Ending Stocks,,,,,,,
World,4.2,7.2,5.2,0.2,14.1,24,11
U.S.,8.4,14.2,1.1,0,4.5,20,15
Foreign,4.6,7.8,4.5,0,13.5,23,11
COARSE GRAINS 2/,,,,,,,
Production,,,,,,,
World,1.1,1.9,9.2,0.5,22,29,6
U.S.,0.2,0.3,0.1,0,1.3,15,7
Foreign,1.6,2.7,9.2,0.5,21.9,29,6
Exports,,,,,,,
World,5.3,8.9,5,0,24.2,25,10
U.S.,8.3,14.1,3.3,0,9.1,16,19
Foreign,8.3,14.1,4.4,0.1,21.5,23,12
Domestic Use,,,,,,,
World,1,1.6,6.5,0.1,24.2,19,16
U.S.,3,5.1,4.1,0.2,17.3,12,23
Foreign,1,1.8,5.8,0.4,17.5,23,12
Ending Stocks,,,,,,,
World,8.8,14.9,11,0.6,28.2,30,5
U.S.,13.8,23.4,4.8,0.1,15.3,20,15
Foreign,11,18.7,8.5,0.5,27,31,4
"RICE, milled",,,,,,,
Production,,,,,,,
World,1.3,2.3,3.4,0.2,13.8,26,9
U.S.,1.3,2.3,0,0,0.2,11,6
Foreign,1.4,2.3,3.4,0.1,13.8,26,9
Exports,,,,,,,
World,8.2,14,1.4,0.1,5.3,28,7
U.S.,6.9,11.8,0.2,0,0.5,17,15
Foreign,9.2,15.7,1.3,0.1,4.9,27,8
Domestic Use,,,,,,,
World,1.2,2,3.3,0.2,13.9,23,12
U.S.,7.1,12,0.2,0,0.4,13,21
Foreign,1.2,2,3.2,0.2,13.5,23,12
Ending Stocks,,,,,,,
World,8.5,14.4,4.2,0.5,25.8,24,11
U.S.,19.4,33,0.2,0,0.4,20,14
Foreign,8.8,14.9,4.2,0.3,25.7,24,11
1/ Footnotes at end of table.,,,,,,CONTINUED,
March 2017,,,,,,,

 WASDE - 563 - 36,,,,,,,

Reliability of March Projections  (Continued) 1/,,,,,,,

,,,Differences between forecast and final estimate,,,,
,,90 percent,,,,          Years,
"Commodity and
Region",Root mean square error,confidence interval,Average,Smallest ,Largest,"Below
Final","Above
Final"
SOYBEANS,Percent,,Million Metric Tons,,,,
Production,,,,,,,
World,2.3,3.9,3.2,0.1,12.4,19,16
U.S.,1.4,2.3,0.6,0,2.5,15,13
Foreign,3.8,6.4,3.2,0.1,12.6,19,16
Exports,,,,,,,
World,5.7,9.6,2.5,0,11.5,23,11
U.S.,6.5,11.1,1.5,0.1,6.7,25,10
Foreign,15.1,25.6,2.3,0.1,9.5,16,19
Domestic Use,,,,,,,
World,2.1,3.6,2.8,0,11.4,19,16
U.S.,3,5.1,1.1,0,3,24,10
Foreign,2.5,4.2,2.2,0.1,12.8,17,18
Ending Stocks,,,,,,,
World,13.4,22.8,3.4,0.1,13.9,17,18
U.S.,40.8,69.2,1.9,0.1,7.2,9,26
Foreign,14.2,24.1,2.7,0.1,9.7,23,12
COTTON,,,Million 480-Pound Bales,,,,
Production,,,,,,,
World,1.8,3.1,1.4,0,5.2,21,12
U.S.,1,1.7,0.1,0,0.3,13,21
Foreign,2.2,3.8,1.4,0,5.3,21,13
Exports,,,,,,,
World,5.1,8.6,1.2,0,6.5,19,15
U.S.,6.4,10.9,0.5,0,1.4,15,19
Foreign,6.6,11.2,1.1,0,5.8,22,13
Domestic Use,,,,,,,
World,2.1,3.5,1.4,0,6,17,18
U.S.,3.7,6.4,0.2,0,0.7,19,14
Foreign,3.4,5.7,1.6,0.1,10,18,17
Ending Stocks,,,,,,,
World,8.7,14.8,3,0.2,8.5,22,13
U.S.,13.2,22.5,0.5,0,1.6,12,23
Foreign,9.5,16.2,3,0,7.9,24,11
"1/ Marketing years 1981/82 through 2015/16 for grains, soybeans, and cotton. Final for grains, soybeans, and cotton is defined as the first November estimate following the marketing year for 1981/82 through 2015/16.  2/ Includes corn, sorghum, barley, oats, rye, millet, and mixed grain. ",,,,,,,
March 2017,,,,,,,

 WASDE - 563 - 37,,,,,,,

Reliability of United States March Projections  1/,,,,,,,

,,,Differences between forecast and final estimate,,,,
,,90 percent,,,,           Years,
,Root mean square error,confidence interval,Average,Smallest ,Largest,"Below
Final","Above
Final"
CORN,Percent,,Million Bushels,,,,
Production,0.2,0.3,2,0,38,1,2
Exports,8.5,14.4,117,13,292,15,20
Domestic Use,2.9,5,142,9,474,13,22
Ending Stocks,15.5,26.3,186,3,713,21,14
SORGHUM,,,,,,,
Production,0.1,0.3,0,0,4,0,2
Exports,13.7,23.2,25,0,90,22,11
Domestic Use,14.6,24.7,31,1,178,15,20
Ending Stocks,42.8,72.6,25,1,148,14,21
BARLEY,,,,,,,
Production,0.8,1.3,1,0,11,15,4
Exports,15.7,26.6,5,0,20,12,20
Domestic Use,5.6,9.5,14,0,70,14,19
Ending Stocks,12.7,21.6,14,1,53,23,12
OATS,,,,,,,
Production,0.3,0.6,0,0,2,4,4
Exports,35.6,60.4,1,0,3,5,6
Domestic Use,4.8,8.2,11,1,36,15,20
Ending Stocks,15.8,26.8,12,1,47,19,16
SOYBEAN MEAL,,,Thousand Short Tons,,,,
Production,2.9,4.9,849,79,2328,27,8
Exports,8.8,15,563,50,2150,29,6
Domestic Use,2.5,4.3,550,41,2066,24,11
Ending Stocks,35.5,60.2,62,0,214,14,19
SOYBEAN OIL,,,Million Pounds,,,,
Production,2.9,4.9,394,7,1173,27,8
Exports,18.6,31.6,240,0,750,21,13
Domestic Use,2.4,4.1,294,9,760,23,12
Ending Stocks,18.2,30.9,258,17,721,21,14

ANIMAL PROD. 3/,,,Million Pounds,,,,
Beef,2.7,4.5,554,103,1613,23,11
Pork,2.9,5,335,5,1667,22,12
Broilers,1.6,2.6,334,16,961,19,15
Turkeys,2.9,5,119,3,447,18,16
,,,Million Dozen,,,,
Eggs,1.7,3,87,3,534,21,13
,,,Billion Pounds,,,,
Milk,1.4,2.3,1.6,0,5.2,19,12
"1/ See pages 35 and 36 for record of reliability for U.S. wheat, rice, soybeans, and cotton. Marketing years 1981/82 through 2015/16 for grains, soybeans, and cotton. Final for grains, soybeans, and cotton is defined as the first November estimate following the marketing year for 1981/82 through 2015/16. Calendar years 1982 through 2015 for meats, eggs, and milk.  Final for animal products is defined as the latest annual production estimate published by NASS for 1982-2015.",,,,,,,
